artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.398,0.53,5,-15.648,1,0.398,0.195,0,0.604,0.513,112.212,6ymkw7MT4qOCDQrQwdcoQ5,https://api.spotify.com/v1/audio-analysis/6ymkw7MT4qOCDQrQwdcoQ5,4,,,1,42305,FALSE,https://api.spotify.com/v1/tracks/6ymkw7MT4qOCDQrQwdcoQ5,FALSE,Kitty Kat - Homecoming Live,https://p.scdn.co/mp3-preview/f6e366b2db5734beb1183ee3df6bb056d736eb86?cid=a35f79c14d594b1abc3e242bfdcbde63,8,track,spotify:track:6ymkw7MT4qOCDQrQwdcoQ5,https://open.spotify.com/track/6ymkw7MT4qOCDQrQwdcoQ5,HOMECOMING: THE LIVE ALBUM,F,major,F major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.434,0.865,1,-7.461,1,0.111,0.0338,0,0.457,0.329,141.918,0HmFFaG84wWgKNDQHYwJ2M,https://api.spotify.com/v1/audio-analysis/0HmFFaG84wWgKNDQHYwJ2M,4,,,1,87887,FALSE,https://api.spotify.com/v1/tracks/0HmFFaG84wWgKNDQHYwJ2M,FALSE,Bow Down - Homecoming Live,https://p.scdn.co/mp3-preview/489b45b7fe26af28ed487cc2ffd5c04ca1c3fae8?cid=a35f79c14d594b1abc3e242bfdcbde63,9,track,spotify:track:0HmFFaG84wWgKNDQHYwJ2M,https://open.spotify.com/track/0HmFFaG84wWgKNDQHYwJ2M,HOMECOMING: THE LIVE ALBUM,C#,major,C# major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.577,0.694,1,-11.119,1,0.0799,0.0151,0.0743,0.723,0.124,95.136,3b9ICSE1TPzWukb2A5gft7,https://api.spotify.com/v1/audio-analysis/3b9ICSE1TPzWukb2A5gft7,4,,,1,160089,FALSE,https://api.spotify.com/v1/tracks/3b9ICSE1TPzWukb2A5gft7,FALSE,I Been On - Homecoming Live,https://p.scdn.co/mp3-preview/3c9a27d5584e1d6b979d72ac0fb6af974f3627d1?cid=a35f79c14d594b1abc3e242bfdcbde63,10,track,spotify:track:3b9ICSE1TPzWukb2A5gft7,https://open.spotify.com/track/3b9ICSE1TPzWukb2A5gft7,HOMECOMING: THE LIVE ALBUM,C#,major,C# major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.326,0.844,5,-8.921,0,0.292,0.0171,1.5e-5,0.308,0.598,142.226,1FUxYM0jRenOcTHxIm6D0K,https://api.spotify.com/v1/audio-analysis/1FUxYM0jRenOcTHxIm6D0K,4,,,1,254004,FALSE,https://api.spotify.com/v1/tracks/1FUxYM0jRenOcTHxIm6D0K,FALSE,Drunk in Love - Homecoming Live,https://p.scdn.co/mp3-preview/6c526aab977a0fcdf4fbf3699104f636152af972?cid=a35f79c14d594b1abc3e242bfdcbde63,11,track,spotify:track:1FUxYM0jRenOcTHxIm6D0K,https://open.spotify.com/track/1FUxYM0jRenOcTHxIm6D0K,HOMECOMING: THE LIVE ALBUM,F,minor,F minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.564,0.859,6,-7.356,0,0.192,0.0288,2.01e-4,0.5,0.434,146.016,0FbAHgYGsdshouLbMZLgu5,https://api.spotify.com/v1/audio-analysis/0FbAHgYGsdshouLbMZLgu5,4,,,1,165872,FALSE,https://api.spotify.com/v1/tracks/0FbAHgYGsdshouLbMZLgu5,FALSE,Diva - Homecoming Live,https://p.scdn.co/mp3-preview/a70da3fe8bf18fe24234f6acb8dc8f914a00042f?cid=a35f79c14d594b1abc3e242bfdcbde63,12,track,spotify:track:0FbAHgYGsdshouLbMZLgu5,https://open.spotify.com/track/0FbAHgYGsdshouLbMZLgu5,HOMECOMING: THE LIVE ALBUM,F#,minor,F# minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.595,0.76,8,-9.295,1,0.188,0.0702,4.45e-6,0.842,0.434,137.055,0TgI3A16uLtzA83HLNFEbB,https://api.spotify.com/v1/audio-analysis/0TgI3A16uLtzA83HLNFEbB,4,,,1,238293,FALSE,https://api.spotify.com/v1/tracks/0TgI3A16uLtzA83HLNFEbB,FALSE,Flawless / Feeling Myself - Homecoming Live,https://p.scdn.co/mp3-preview/156631fc749cec2adc35822acd6aa70d47dfd6f0?cid=a35f79c14d594b1abc3e242bfdcbde63,13,track,spotify:track:0TgI3A16uLtzA83HLNFEbB,https://open.spotify.com/track/0TgI3A16uLtzA83HLNFEbB,HOMECOMING: THE LIVE ALBUM,G#,major,G# major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.434,0.709,4,-9.805,1,0.286,0.0235,0,0.771,0.485,92.634,0SAimuqsUi5hLRR6azzkXB,https://api.spotify.com/v1/audio-analysis/0SAimuqsUi5hLRR6azzkXB,3,,,1,82933,FALSE,https://api.spotify.com/v1/tracks/0SAimuqsUi5hLRR6azzkXB,FALSE,Top Off - Homecoming Live,https://p.scdn.co/mp3-preview/5ba219174c33b5e9e18fc623ccada32a0eada47a?cid=a35f79c14d594b1abc3e242bfdcbde63,14,track,spotify:track:0SAimuqsUi5hLRR6azzkXB,https://open.spotify.com/track/0SAimuqsUi5hLRR6azzkXB,HOMECOMING: THE LIVE ALBUM,E,major,E major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.59,0.709,9,-9.297,0,0.15,0.0116,0,0.986,0.374,136.1,4VH3pEo6E9Qya7jTVu5f7c,https://api.spotify.com/v1/audio-analysis/4VH3pEo6E9Qya7jTVu5f7c,4,,,1,184295,FALSE,https://api.spotify.com/v1/tracks/4VH3pEo6E9Qya7jTVu5f7c,FALSE,7/11 - Homecoming Live,https://p.scdn.co/mp3-preview/214e1a2a5bf3ec13f4eb72c04f92379ac9bdcfc2?cid=a35f79c14d594b1abc3e242bfdcbde63,15,track,spotify:track:4VH3pEo6E9Qya7jTVu5f7c,https://open.spotify.com/track/4VH3pEo6E9Qya7jTVu5f7c,HOMECOMING: THE LIVE ALBUM,A,minor,A minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.707,0.301,10,-17.942,0,0.672,0.166,4.84e-5,0.112,0.407,90.957,67PvamcdGCmJspoBrdBY9P,https://api.spotify.com/v1/audio-analysis/67PvamcdGCmJspoBrdBY9P,4,,,1,117936,FALSE,https://api.spotify.com/v1/tracks/67PvamcdGCmJspoBrdBY9P,FALSE,Bug A Boo Roll Call - Interlude - Homecoming Live,https://p.scdn.co/mp3-preview/34fa7f558a1aa0ff3845386ee840ad6e967e5ab5?cid=a35f79c14d594b1abc3e242bfdcbde63,16,track,spotify:track:67PvamcdGCmJspoBrdBY9P,https://open.spotify.com/track/67PvamcdGCmJspoBrdBY9P,HOMECOMING: THE LIVE ALBUM,A#,minor,A# minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.6,0.63,4,-11.08,0,0.354,0.0148,0.247,0.44,0.394,149.992,7ejetzjGjeUEkPPpntCeEw,https://api.spotify.com/v1/audio-analysis/7ejetzjGjeUEkPPpntCeEw,4,,,1,228208,FALSE,https://api.spotify.com/v1/tracks/7ejetzjGjeUEkPPpntCeEw,FALSE,Party - Homecoming Live,https://p.scdn.co/mp3-preview/5cd92aebfe572b37342578d3e72a358ba850d62a?cid=a35f79c14d594b1abc3e242bfdcbde63,17,track,spotify:track:7ejetzjGjeUEkPPpntCeEw,https://open.spotify.com/track/7ejetzjGjeUEkPPpntCeEw,HOMECOMING: THE LIVE ALBUM,E,minor,E minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.301,0.795,7,-8.533,1,0.135,9.83e-4,5.85e-6,0.649,0.125,138.004,4tRvYlp3fVxiRitQ4xplif,https://api.spotify.com/v1/audio-analysis/4tRvYlp3fVxiRitQ4xplif,4,,,1,256812,FALSE,https://api.spotify.com/v1/tracks/4tRvYlp3fVxiRitQ4xplif,FALSE,Don't Hurt Yourself - Homecoming Live,https://p.scdn.co/mp3-preview/487cea97ee12b4c3069d33538cba315cfafa7eb4?cid=a35f79c14d594b1abc3e242bfdcbde63,18,track,spotify:track:4tRvYlp3fVxiRitQ4xplif,https://open.spotify.com/track/4tRvYlp3fVxiRitQ4xplif,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.307,0.828,4,-6.92,0,0.199,0.0111,0,0.716,0.194,86.002,4W2rLGQroAnAgAgZKlAgmB,https://api.spotify.com/v1/audio-analysis/4W2rLGQroAnAgAgZKlAgmB,4,,,1,248538,FALSE,https://api.spotify.com/v1/tracks/4W2rLGQroAnAgAgZKlAgmB,FALSE,I Care - Homecoming Live,https://p.scdn.co/mp3-preview/f72e74b638b4a6bae157e428bc9965d5867c54d3?cid=a35f79c14d594b1abc3e242bfdcbde63,19,track,spotify:track:4W2rLGQroAnAgAgZKlAgmB,https://open.spotify.com/track/4W2rLGQroAnAgAgZKlAgmB,HOMECOMING: THE LIVE ALBUM,E,minor,E minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.617,0.502,0,-11.753,1,0.037,0.00923,0.00611,0.698,0.129,92.973,2ouYsmTeWcG9leAmG99xV4,https://api.spotify.com/v1/audio-analysis/2ouYsmTeWcG9leAmG99xV4,4,,,1,138526,FALSE,https://api.spotify.com/v1/tracks/2ouYsmTeWcG9leAmG99xV4,FALSE,Partition - Homecoming Live,https://p.scdn.co/mp3-preview/c26ca5a0dc796530de4368a15e43900cc3dfd4c5?cid=a35f79c14d594b1abc3e242bfdcbde63,20,track,spotify:track:2ouYsmTeWcG9leAmG99xV4,https://open.spotify.com/track/2ouYsmTeWcG9leAmG99xV4,HOMECOMING: THE LIVE ALBUM,C,major,C major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.675,0.646,9,-12.932,0,0.462,0.0751,0,0.315,0.42,88.063,4rOF3QLIHcKYQ101stNbM8,https://api.spotify.com/v1/audio-analysis/4rOF3QLIHcKYQ101stNbM8,4,,,1,68351,FALSE,https://api.spotify.com/v1/tracks/4rOF3QLIHcKYQ101stNbM8,FALSE,Yoncé - Homecoming Live,https://p.scdn.co/mp3-preview/ee43cf3905d8bce4974fe2d91c288dd40eb06b44?cid=a35f79c14d594b1abc3e242bfdcbde63,21,track,spotify:track:4rOF3QLIHcKYQ101stNbM8,https://open.spotify.com/track/4rOF3QLIHcKYQ101stNbM8,HOMECOMING: THE LIVE ALBUM,A,minor,A minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.661,0.761,7,-10.792,1,0.0555,0.00185,0,0.486,0.644,104.813,2JcO4xaahH269esriBLA1r,https://api.spotify.com/v1/audio-analysis/2JcO4xaahH269esriBLA1r,4,,,1,176718,FALSE,https://api.spotify.com/v1/tracks/2JcO4xaahH269esriBLA1r,FALSE,Mi Gente - Homecoming Live,https://p.scdn.co/mp3-preview/dea86be311c9a3aff7acb4b8984da597cb0c2e96?cid=a35f79c14d594b1abc3e242bfdcbde63,22,track,spotify:track:2JcO4xaahH269esriBLA1r,https://open.spotify.com/track/2JcO4xaahH269esriBLA1r,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.7,0.818,7,-8.597,1,0.0932,0.00586,0,0.477,0.607,99.999,0LBqyyCQ0Z1u1Ddxdw14wT,https://api.spotify.com/v1/audio-analysis/0LBqyyCQ0Z1u1Ddxdw14wT,4,,,1,92162,FALSE,https://api.spotify.com/v1/tracks/0LBqyyCQ0Z1u1Ddxdw14wT,FALSE,Baby Boy - Homecoming Live,https://p.scdn.co/mp3-preview/3812d274417139d65e558f12acf81289bffe0464?cid=a35f79c14d594b1abc3e242bfdcbde63,23,track,spotify:track:0LBqyyCQ0Z1u1Ddxdw14wT,https://open.spotify.com/track/0LBqyyCQ0Z1u1Ddxdw14wT,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.499,0.477,10,-9.388,0,0.0292,5.08e-4,0,0.685,0.585,80.058,4D8UordvwaW1bt5obglIFE,https://api.spotify.com/v1/audio-analysis/4D8UordvwaW1bt5obglIFE,4,,,1,71916,FALSE,https://api.spotify.com/v1/tracks/4D8UordvwaW1bt5obglIFE,FALSE,"You Don't Love Me (No, No, No) - Homecoming Live",https://p.scdn.co/mp3-preview/a9344fa3c1916b4c3fb49ee6e97c1b92146ea28b?cid=a35f79c14d594b1abc3e242bfdcbde63,24,track,spotify:track:4D8UordvwaW1bt5obglIFE,https://open.spotify.com/track/4D8UordvwaW1bt5obglIFE,HOMECOMING: THE LIVE ALBUM,A#,minor,A# minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.485,0.622,0,-11.604,1,0.397,0.153,2.6e-6,0.701,0.906,165.642,0E4o64PXN4pg7AtnCmXT6B,https://api.spotify.com/v1/audio-analysis/0E4o64PXN4pg7AtnCmXT6B,3,,,1,46475,FALSE,https://api.spotify.com/v1/tracks/0E4o64PXN4pg7AtnCmXT6B,FALSE,Hold Up - Homecoming Live,https://p.scdn.co/mp3-preview/250539c9599f7175b8882b7f418147230e49290f?cid=a35f79c14d594b1abc3e242bfdcbde63,25,track,spotify:track:0E4o64PXN4pg7AtnCmXT6B,https://open.spotify.com/track/0E4o64PXN4pg7AtnCmXT6B,HOMECOMING: THE LIVE ALBUM,C,major,C major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.566,0.831,0,-9.177,1,0.289,0.00367,0,0.527,0.417,167.329,1EYhEio5UVSDQti192HoTl,https://api.spotify.com/v1/audio-analysis/1EYhEio5UVSDQti192HoTl,4,,,1,103235,FALSE,https://api.spotify.com/v1/tracks/1EYhEio5UVSDQti192HoTl,FALSE,Countdown - Homecoming Live,https://p.scdn.co/mp3-preview/5fa2deb321139f83e48d3b76cb3216b8e5bcbe0c?cid=a35f79c14d594b1abc3e242bfdcbde63,26,track,spotify:track:1EYhEio5UVSDQti192HoTl,https://open.spotify.com/track/1EYhEio5UVSDQti192HoTl,HOMECOMING: THE LIVE ALBUM,C,major,C major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.464,0.877,7,-8.102,1,0.41,0.00267,0,0.949,0.64,167.468,0m1xMi1lEq2N6XAN10d9dW,https://api.spotify.com/v1/audio-analysis/0m1xMi1lEq2N6XAN10d9dW,4,,,1,76214,FALSE,https://api.spotify.com/v1/tracks/0m1xMi1lEq2N6XAN10d9dW,FALSE,Check On It - Homecoming Live,https://p.scdn.co/mp3-preview/ab2805308013b8ef2feeb74dddff80396afc52e9?cid=a35f79c14d594b1abc3e242bfdcbde63,27,track,spotify:track:0m1xMi1lEq2N6XAN10d9dW,https://open.spotify.com/track/0m1xMi1lEq2N6XAN10d9dW,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.763,0.692,7,-8.73,1,0.143,0.00487,3.83e-6,0.708,0.153,105.941,3EZ2xcVqfa0YEGRDkX6Ah2,https://api.spotify.com/v1/audio-analysis/3EZ2xcVqfa0YEGRDkX6Ah2,4,,,1,289790,FALSE,https://api.spotify.com/v1/tracks/3EZ2xcVqfa0YEGRDkX6Ah2,FALSE,Deja Vu (feat. Jay-Z) - Homecoming Live,https://p.scdn.co/mp3-preview/44283a469a2e448a4990b104354539bab0a00ce5?cid=a35f79c14d594b1abc3e242bfdcbde63,28,track,spotify:track:3EZ2xcVqfa0YEGRDkX6Ah2,https://open.spotify.com/track/3EZ2xcVqfa0YEGRDkX6Ah2,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.55,0.843,1,-11.979,1,0.295,0.0309,0.0699,0.389,0.253,134.318,2QWIivRKEhLlYR5gi4E4Tt,https://api.spotify.com/v1/audio-analysis/2QWIivRKEhLlYR5gi4E4Tt,4,,,1,190104,FALSE,https://api.spotify.com/v1/tracks/2QWIivRKEhLlYR5gi4E4Tt,FALSE,The Bzzzz Drumline - Interlude - Homecoming Live,https://p.scdn.co/mp3-preview/1cba6bb344f305ba80655255ce3fffafd42987da?cid=a35f79c14d594b1abc3e242bfdcbde63,29,track,spotify:track:2QWIivRKEhLlYR5gi4E4Tt,https://open.spotify.com/track/2QWIivRKEhLlYR5gi4E4Tt,HOMECOMING: THE LIVE ALBUM,C#,major,C# major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.651,0.891,5,-8.708,0,0.172,0.00258,2.14e-4,0.767,0.483,126.734,5FmDzfUxfePzVeb7hQOU7c,https://api.spotify.com/v1/audio-analysis/5FmDzfUxfePzVeb7hQOU7c,4,,,1,233376,FALSE,https://api.spotify.com/v1/tracks/5FmDzfUxfePzVeb7hQOU7c,FALSE,Run the World (Girls) - Homecoming Live,https://p.scdn.co/mp3-preview/88a012c543d6df6d103fc94afbf72d51a2823669?cid=a35f79c14d594b1abc3e242bfdcbde63,30,track,spotify:track:5FmDzfUxfePzVeb7hQOU7c,https://open.spotify.com/track/5FmDzfUxfePzVeb7hQOU7c,HOMECOMING: THE LIVE ALBUM,F,minor,F minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.723,0.898,8,-8.549,1,0.223,0.0373,2.09e-4,0.57,0.415,118.959,0aWN6n9tFoX7QDmvmAr9h6,https://api.spotify.com/v1/audio-analysis/0aWN6n9tFoX7QDmvmAr9h6,4,,,1,90815,FALSE,https://api.spotify.com/v1/tracks/0aWN6n9tFoX7QDmvmAr9h6,FALSE,Lose My Breath (feat. Kelly Rowland & Michelle Williams) - Homecoming Live,https://p.scdn.co/mp3-preview/fe5a538e788c8857a78ff9a3ea7d050d51466587?cid=a35f79c14d594b1abc3e242bfdcbde63,31,track,spotify:track:0aWN6n9tFoX7QDmvmAr9h6,https://open.spotify.com/track/0aWN6n9tFoX7QDmvmAr9h6,HOMECOMING: THE LIVE ALBUM,G#,major,G# major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.459,0.671,5,-7.353,0,0.122,0.0273,0,0.509,0.352,138.462,3cTqm0BitUcKYKCbcsK0Ki,https://api.spotify.com/v1/audio-analysis/3cTqm0BitUcKYKCbcsK0Ki,4,,,1,111769,FALSE,https://api.spotify.com/v1/tracks/3cTqm0BitUcKYKCbcsK0Ki,FALSE,Say My Name (feat. Kelly Rowland & Michelle Williams) - Homecoming Live,https://p.scdn.co/mp3-preview/60b1c5dfc1795f344b3efe4ab1a02d627e1d8a91?cid=a35f79c14d594b1abc3e242bfdcbde63,32,track,spotify:track:3cTqm0BitUcKYKCbcsK0Ki,https://open.spotify.com/track/3cTqm0BitUcKYKCbcsK0Ki,HOMECOMING: THE LIVE ALBUM,F,minor,F minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.499,0.806,8,-8.269,1,0.53,0.0128,0,0.858,0.394,155.214,4UMcoAJgogldqeuNvv3XP4,https://api.spotify.com/v1/audio-analysis/4UMcoAJgogldqeuNvv3XP4,4,,,1,131185,FALSE,https://api.spotify.com/v1/tracks/4UMcoAJgogldqeuNvv3XP4,FALSE,Soldier (feat. Kelly Rowland & Michelle Williams) - Homecoming Live,https://p.scdn.co/mp3-preview/4b43b4456534355569c6d9c094d1735c348c4dda?cid=a35f79c14d594b1abc3e242bfdcbde63,33,track,spotify:track:4UMcoAJgogldqeuNvv3XP4,https://open.spotify.com/track/4UMcoAJgogldqeuNvv3XP4,HOMECOMING: THE LIVE ALBUM,G#,major,G# major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.817,0.929,11,-7.689,0,0.268,0.00903,0,0.37,0.317,97.019,3lmai1ir3A03xsmRmBc1nb,https://api.spotify.com/v1/audio-analysis/3lmai1ir3A03xsmRmBc1nb,4,,,1,263008,FALSE,https://api.spotify.com/v1/tracks/3lmai1ir3A03xsmRmBc1nb,FALSE,Get Me Bodied - Homecoming Live,https://p.scdn.co/mp3-preview/6ddba3caab878ebbddd4d91ffed2311fad8dc574?cid=a35f79c14d594b1abc3e242bfdcbde63,34,track,spotify:track:3lmai1ir3A03xsmRmBc1nb,https://open.spotify.com/track/3lmai1ir3A03xsmRmBc1nb,HOMECOMING: THE LIVE ALBUM,B,minor,B minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.679,0.932,6,-6.593,0,0.128,0.00543,0,0.959,0.525,96.998,0Xtbh78vsVr8y6IVC57u8p,https://api.spotify.com/v1/audio-analysis/0Xtbh78vsVr8y6IVC57u8p,4,,,1,207208,FALSE,https://api.spotify.com/v1/tracks/0Xtbh78vsVr8y6IVC57u8p,FALSE,Single Ladies (Put a Ring on It) - Homecoming Live,https://p.scdn.co/mp3-preview/542ae76d640937ab3af0dfa8bc85f146cedcc92a?cid=a35f79c14d594b1abc3e242bfdcbde63,35,track,spotify:track:0Xtbh78vsVr8y6IVC57u8p,https://open.spotify.com/track/0Xtbh78vsVr8y6IVC57u8p,HOMECOMING: THE LIVE ALBUM,F#,minor,F# minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.586,0.431,5,-20.288,0,0.938,0.964,5.26e-6,0.692,0.391,130.911,4GojRpCKRLcC2X5vBXZQDL,https://api.spotify.com/v1/audio-analysis/4GojRpCKRLcC2X5vBXZQDL,3,,,1,102412,FALSE,https://api.spotify.com/v1/tracks/4GojRpCKRLcC2X5vBXZQDL,FALSE,Lift Ev'ry Voice and Sing (feat. Blue Ivy) - Blue's Version - Homecoming Live,https://p.scdn.co/mp3-preview/60eda1a171e9a30f526716fa783e86172c3798be?cid=a35f79c14d594b1abc3e242bfdcbde63,36,track,spotify:track:4GojRpCKRLcC2X5vBXZQDL,https://open.spotify.com/track/4GojRpCKRLcC2X5vBXZQDL,HOMECOMING: THE LIVE ALBUM,F,minor,F minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.316,0.869,7,-8.372,1,0.566,0.0535,0,0.907,0.222,175.655,519fQE8TM5NsSkZyd286Md,https://api.spotify.com/v1/audio-analysis/519fQE8TM5NsSkZyd286Md,4,,,1,227215,FALSE,https://api.spotify.com/v1/tracks/519fQE8TM5NsSkZyd286Md,FALSE,Love On Top - Homecoming Live,https://p.scdn.co/mp3-preview/a6b5d9715016bc899048d2ba3c8b2fa5391c9ba7?cid=a35f79c14d594b1abc3e242bfdcbde63,37,track,spotify:track:519fQE8TM5NsSkZyd286Md,https://open.spotify.com/track/519fQE8TM5NsSkZyd286Md,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.633,0.932,2,-9.309,0,0.112,0.00278,3.87e-4,0.917,0.472,104.96,49UJCz1FoM1ARnNwuy1Z6M,https://api.spotify.com/v1/audio-analysis/49UJCz1FoM1ARnNwuy1Z6M,4,,,1,159115,FALSE,https://api.spotify.com/v1/tracks/49UJCz1FoM1ARnNwuy1Z6M,FALSE,Shining (Thank You) - Homecoming Live,https://p.scdn.co/mp3-preview/aec438d0af7d2836b3beab74861e27bb76e9dd79?cid=a35f79c14d594b1abc3e242bfdcbde63,38,track,spotify:track:49UJCz1FoM1ARnNwuy1Z6M,https://open.spotify.com/track/49UJCz1FoM1ARnNwuy1Z6M,HOMECOMING: THE LIVE ALBUM,D,minor,D minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.711,0.844,6,-5.589,0,0.0967,0.0699,0,0.354,0.469,102.999,3FUXVbi9ugVUqJ3rPrfd2G,https://api.spotify.com/v1/audio-analysis/3FUXVbi9ugVUqJ3rPrfd2G,4,,,1,240776,FALSE,https://api.spotify.com/v1/tracks/3FUXVbi9ugVUqJ3rPrfd2G,FALSE,Before I Let Go - Homecoming Live Bonus Track,https://p.scdn.co/mp3-preview/d469f9264403e737319406535b0aad0f70dda295?cid=a35f79c14d594b1abc3e242bfdcbde63,39,track,spotify:track:3FUXVbi9ugVUqJ3rPrfd2G,https://open.spotify.com/track/3FUXVbi9ugVUqJ3rPrfd2G,HOMECOMING: THE LIVE ALBUM,F#,minor,F# minor
Beyoncé,6vWDO969PvNqNYHIOW5v0m,4tyEy1BUd2ZMgT3qP70T3F,album,,2019-04-16,2019,day,0.482,0.735,1,-6.394,1,0.0853,0.0116,7.2e-4,0.251,0.197,94.454,5zNzuy6GmdqkKttxT4CXRb,https://api.spotify.com/v1/audio-analysis/5zNzuy6GmdqkKttxT4CXRb,4,,,1,144661,FALSE,https://api.spotify.com/v1/tracks/5zNzuy6GmdqkKttxT4CXRb,FALSE,I Been On - Homecoming Live Bonus Track,https://p.scdn.co/mp3-preview/316e26b56e34203a975771fe4ad44d0c4afb9824?cid=a35f79c14d594b1abc3e242bfdcbde63,40,track,spotify:track:5zNzuy6GmdqkKttxT4CXRb,https://open.spotify.com/track/5zNzuy6GmdqkKttxT4CXRb,HOMECOMING: THE LIVE ALBUM,C#,major,C# major
